workers: 1
game: {"width":13,"height":13,"enemies":3,"locs":[[0,4],[9,7],[9,11],[4,4],[2,3]]}
episode,10,score,-2.194
episode,20,score,-1.8059999999999998
episode,30,score,-2.3349999999999858
episode,40,score,-0.7089999999999576
episode,50,score,-5.72199999999995
episode,60,score,-7.677999999999922
episode,70,score,-7.428999999999924
episode,80,score,-7.402999999999925
episode,90,score,-5.040999999999942
episode,100,score,-3.23399999999995
episode,110,score,-7.16199999999993
episode,120,score,-3.27299999999995
episode,130,score,-4.421999999999932
episode,140,score,-3.851999999999941
episode,150,score,0.3310000000000338
episode,160,score,-5.0639999999999405
episode,170,score,2.6220000000000114
episode,180,score,6.314
episode,190,score,9.89
episode,200,score,9.89
episode,210,score,-0.8459999999999497
episode,220,score,-7.9999999999999165
episode,230,score,-7.402999999999925
episode,240,score,-7.9999999999999165
episode,250,score,-7.9999999999999165
episode,260,score,-4.271999999999936
episode,270,score,-2.632999999999941
episode,280,score,7.496
episode,290,score,8.10100000000001
episode,300,score,9.89
episode,310,score,9.886
episode,320,score,9.89
episode,330,score,9.888000000000002
episode,340,score,9.89
episode,350,score,9.89
episode,360,score,9.888000000000002
episode,370,score,9.89
episode,380,score,9.89
episode,390,score,9.89
episode,400,score,9.89
episode,410,score,8.699000000000002
episode,420,score,9.89
episode,430,score,9.888000000000002
episode,440,score,9.89
episode,450,score,9.89
episode,460,score,9.89
episode,470,score,9.888000000000002
episode,480,score,9.89
episode,490,score,9.89
episode,500,score,9.89
episode,510,score,-3.914999999999958
episode,520,score,-7.662999999999923
episode,530,score,-7.997999999999917
episode,540,score,-7.9999999999999165
episode,550,score,-7.303999999999928
episode,560,score,-7.424999999999924
episode,570,score,9.89
episode,580,score,8.699000000000002
episode,590,score,9.89
episode,600,score,4.521000000000026
episode,610,score,9.888000000000002
episode,620,score,9.89
episode,630,score,8.10100000000001
episode,640,score,8.696000000000002
episode,650,score,9.888000000000002
episode,660,score,9.89
episode,670,score,8.09500000000001
episode,680,score,9.89
episode,690,score,9.528000000000004
episode,700,score,9.887
episode,710,score,9.888000000000002
episode,720,score,9.89
episode,730,score,9.89
episode,740,score,9.888000000000002
episode,750,score,9.888000000000002
episode,760,score,9.89
episode,770,score,9.888000000000002
episode,780,score,9.89
episode,790,score,9.89
episode,800,score,9.888000000000002
episode,810,score,9.89
episode,820,score,9.89
episode,830,score,9.888000000000002
episode,840,score,9.89
episode,850,score,9.89
episode,860,score,9.89
episode,870,score,9.888000000000002
episode,880,score,9.89
episode,890,score,9.628000000000002
episode,900,score,9.89
episode,910,score,9.89
episode,920,score,9.888000000000002
episode,930,score,9.89
episode,940,score,9.89
episode,950,score,9.89
episode,960,score,9.761000000000001
episode,970,score,9.888000000000002
episode,980,score,9.89
episode,990,score,9.89
episode,1000,score,9.888000000000002
episode,1010,score,9.888000000000002
workers: 2
game: {"width":13,"height":13,"enemies":3,"locs":[[0,4],[9,7],[9,11],[4,4],[2,3]]}
workers: 2
game: {"width":13,"height":13,"enemies":3,"locs":[[0,4],[9,7],[9,11],[4,4],[2,3]]}
episode,10,score,-0.3860000000000007
episode,10,score,-1.5950000000000002
episode,20,score,-2.6100000000000003
episode,20,score,-0.43299999999999705
episode,30,score,0.7310000000000013
episode,30,score,2.8070000000000057
episode,40,score,0.9010000000000012
episode,50,score,0.7560000000000009
episode,40,score,-0.6229999999999969
episode,50,score,-2.241999999999992
episode,60,score,-5.577999999999961
episode,60,score,-5.8809999999999505
episode,70,score,0.601000000000035
episode,70,score,-0.19599999999997256
episode,80,score,3.336000000000015
episode,80,score,2.2880000000000003
episode,90,score,2.5290000000000226
episode,90,score,-0.7869999999999588
episode,100,score,-6.754999999999917
episode,100,score,-5.767999999999935
episode,110,score,0.5770000000000424
episode,110,score,-2.417999999999951
episode,120,score,-7.9999999999999165
episode,120,score,-7.9999999999999165
episode,130,score,-1.5829999999999582
episode,130,score,-6.192999999999925
episode,140,score,-7.031999999999934
episode,140,score,-5.110999999999944
episode,150,score,-4.689999999999949
episode,160,score,-0.8379999999999995
episode,150,score,-6.269999999999941
episode,170,score,-4.439999999999949
episode,160,score,-6.68299999999994
episode,180,score,-6.66899999999994
episode,170,score,-5.6729999999999325
episode,190,score,-7.480999999999925
episode,180,score,-7.406999999999924
episode,200,score,-7.413999999999925
episode,190,score,-7.402999999999925
episode,210,score,-5.645999999999949
episode,220,score,-6.210999999999941
episode,200,score,-7.446999999999925
episode,230,score,-7.409999999999924
episode,210,score,-7.424999999999924
episode,240,score,-6.805999999999932
episode,220,score,-7.402999999999925
episode,250,score,-7.402999999999925
episode,230,score,-7.9999999999999165
episode,260,score,-6.805999999999932
episode,270,score,-2.6289999999999916
episode,240,score,-7.431999999999926
episode,280,score,-7.9999999999999165
episode,250,score,-7.402999999999925
episode,290,score,-5.642999999999932
episode,260,score,-6.830999999999934
episode,300,score,-6.841999999999933
episode,270,score,-7.418999999999924
episode,310,score,-7.410999999999925
episode,280,score,-6.813999999999933
episode,320,score,-7.402999999999925
episode,290,score,-7.402999999999923
episode,330,score,-7.9999999999999165
episode,300,score,-7.402999999999923
episode,340,score,-7.402999999999923
episode,350,score,-0.8399999999999999
episode,310,score,-5.015999999999941
episode,360,score,-2.6159999999999783
episode,320,score,-6.207999999999941
episode,370,score,-7.9999999999999165
episode,330,score,-7.4869999999999255
episode,380,score,-5.613999999999949
episode,390,score,-2.04
episode,400,score,-2.626999999999992
workers: 4
game: {"width":13,"height":13,"enemies":3,"locs":[[0,4],[9,7],[9,11],[4,4],[2,3]]}
workers: 4
game: {"width":13,"height":13,"enemies":3,"locs":[[0,4],[9,7],[9,11],[4,4],[2,3]]}
workers: 4
game: {"width":13,"height":13,"enemies":3,"locs":[[0,4],[9,7],[9,11],[4,4],[2,3]]}
workers: 4
game: {"width":13,"height":13,"enemies":3,"locs":[[0,4],[9,7],[9,11],[4,4],[2,3]]}
episode,10,score,-2.6589999999999985
episode,10,score,-1.4750000000000003
episode,10,score,-2.7399999999999998
episode,20,score,0.012999999999999946
episode,10,score,-1.9699999999999929
episode,20,score,-0.3209999999999995
episode,20,score,-3.059999999999996
episode,20,score,0.9020000000000001
episode,30,score,-1.608999999999996
episode,30,score,-0.4600000000000007
episode,30,score,-1.2880000000000007
episode,40,score,2.2359999999999993
episode,30,score,1.3690000000000042
episode,40,score,-0.8169999999999943
episode,40,score,-0.9639999999999889
episode,50,score,0.08000000000000358
episode,40,score,0.41600000000000376
episode,50,score,-0.8519999999999859
episode,50,score,1.7130000000000059
episode,60,score,2.654000000000008
episode,50,score,-2.0499999999999945
episode,60,score,5.465
episode,60,score,3.35000000000001
episode,60,score,2.371000000000004
episode,70,score,1.8570000000000129
episode,70,score,-0.6499999999999877
episode,70,score,4.501000000000011
episode,80,score,0.8110000000000145
episode,70,score,-0.26599999999997426
episode,80,score,3.118000000000015
episode,80,score,-0.5889999999999602
episode,90,score,0.8800000000000155
episode,80,score,0.7000000000000158
episode,90,score,0.8699999999999994
episode,90,score,1.309000000000012
episode,100,score,3.559000000000009
episode,90,score,-1.7469999999999744
episode,100,score,-0.8509999999999766
episode,110,score,-1.1409999999999674
episode,100,score,-1.454999999999944
episode,100,score,0.4000000000000436
episode,110,score,2.2540000000000036
episode,110,score,0.3540000000000004
episode,120,score,-2.02
episode,130,score,-2.02
episode,140,score,-2.02
episode,120,score,-2.113
episode,150,score,-2.02
episode,130,score,-2.022
episode,160,score,-2.02
episode,140,score,-2.022
episode,170,score,-2.0279999999999996
episode,150,score,-2.02
episode,180,score,-2.02
episode,160,score,-2.02
episode,190,score,-2.02
episode,170,score,-2.02
episode,200,score,-2.02
episode,210,score,-2.02
episode,110,score,2.7740000000000435
episode,120,score,-1.1649999999999479
episode,180,score,0.9400000000000223
episode,220,score,3.105000000000023
episode,120,score,-0.6329999999999585
episode,130,score,2.491000000000029
episode,190,score,2.5080000000000284
episode,200,score,7.493
episode,140,score,5.695000000000007
episode,210,score,6.8900000000000095
episode,220,score,9.89
episode,230,score,9.89
episode,240,score,8.696000000000002
episode,250,score,9.89
episode,230,score,-0.9359999999999566
episode,130,score,3.8750000000000306
episode,260,score,8.10700000000001
episode,140,score,8.099000000000007
episode,270,score,9.89
episode,280,score,9.89
episode,150,score,8.615
episode,290,score,9.89
episode,160,score,9.89
episode,300,score,9.888000000000002
episode,170,score,9.89
episode,150,score,5.712000000000025
episode,240,score,5.872000000000023
episode,310,score,6.4240000000000155
episode,180,score,4.62300000000002
episode,160,score,4.6210000000000235
episode,320,score,9.326000000000008
episode,250,score,7.518000000000017
episode,190,score,7.5040000000000004
episode,330,score,8.696000000000002
episode,200,score,9.89
episode,340,score,9.89
episode,210,score,9.888000000000002
episode,350,score,9.89
episode,220,score,9.888000000000002
episode,360,score,9.888000000000002
episode,230,score,9.89
episode,370,score,9.888000000000002
episode,240,score,9.888000000000002
episode,170,score,5.715000000000009
episode,380,score,9.89
episode,260,score,6.907000000000009
episode,250,score,9.888000000000002
episode,180,score,9.89
episode,390,score,9.884
episode,270,score,9.89
episode,260,score,9.888000000000002
episode,190,score,9.89
episode,400,score,9.89
episode,280,score,9.885
episode,270,score,9.888000000000002
episode,200,score,9.888000000000002
episode,410,score,9.89
episode,290,score,9.89
episode,280,score,9.888000000000002
episode,210,score,9.889
episode,420,score,9.889
episode,300,score,9.89
episode,290,score,9.888000000000002
episode,220,score,9.89
episode,430,score,9.888000000000002
episode,310,score,9.89
episode,300,score,9.888000000000002
episode,230,score,9.886000000000001
episode,440,score,9.888000000000002
episode,310,score,9.888000000000002
episode,240,score,9.888000000000002
episode,450,score,9.89
episode,320,score,9.89
episode,250,score,9.89
episode,460,score,9.89
episode,330,score,9.89
episode,260,score,9.89
episode,470,score,9.884
episode,340,score,9.888000000000002
episode,270,score,8.693999999999999
episode,480,score,8.696000000000002
episode,350,score,8.697000000000001
episode,280,score,9.888000000000002
episode,320,score,8.099000000000007
episode,490,score,9.888000000000002
episode,360,score,9.888000000000002
episode,290,score,9.89
episode,330,score,9.89
episode,500,score,9.89
episode,370,score,9.89
episode,300,score,9.89
episode,510,score,9.89
episode,380,score,8.699000000000002
episode,310,score,9.89
episode,520,score,9.89
episode,390,score,9.89
episode,320,score,9.89
episode,530,score,9.888000000000002
episode,400,score,9.89
episode,330,score,9.89
episode,540,score,9.888000000000002
episode,410,score,9.89
episode,340,score,9.89
episode,550,score,9.89
episode,350,score,9.886000000000001
episode,340,score,8.097000000000008
episode,560,score,9.888000000000002
episode,360,score,8.683
episode,370,score,9.888000000000002
episode,380,score,8.623000000000001
episode,570,score,8.344000000000005
episode,350,score,8.289000000000005
episode,390,score,9.888000000000002
episode,420,score,8.10100000000001
episode,580,score,9.888000000000002
episode,360,score,9.89
episode,400,score,9.89
episode,430,score,9.888000000000002
episode,590,score,9.89
episode,440,score,6.308999999999998
episode,370,score,9.882
episode,410,score,9.876
episode,600,score,6.304999999999999
episode,450,score,7.508
episode,420,score,8.699000000000002
episode,610,score,8.698
episode,460,score,8.698
episode,430,score,8.696000000000002
episode,620,score,9.888000000000002
episode,470,score,9.888000000000002
episode,440,score,9.89
episode,630,score,9.89
episode,640,score,9.89
episode,650,score,9.89
episode,380,score,8.099000000000009
episode,660,score,9.886000000000001
episode,390,score,9.89
episode,670,score,9.89
episode,400,score,9.89
episode,680,score,9.888000000000002
episode,480,score,8.10100000000001
episode,450,score,8.10100000000001
episode,690,score,9.89
episode,490,score,9.89
episode,460,score,9.89
episode,700,score,9.89
episode,500,score,9.89
episode,470,score,9.888000000000002
episode,710,score,9.886000000000001
episode,510,score,9.886
episode,480,score,9.888000000000002
episode,720,score,9.888000000000002
episode,520,score,8.699000000000002
episode,490,score,9.886000000000001
episode,730,score,9.888000000000002
episode,530,score,9.89
episode,410,score,8.10100000000001
episode,420,score,9.89
episode,740,score,8.608
episode,540,score,8.614
episode,430,score,9.888000000000002
episode,750,score,9.888000000000002
episode,550,score,9.89
episode,440,score,8.697000000000001
episode,760,score,9.888000000000002
episode,560,score,9.89
episode,770,score,9.89
episode,570,score,9.89
episode,500,score,8.09500000000001
episode,780,score,9.89
episode,580,score,9.89
episode,510,score,9.89
episode,790,score,9.89
episode,590,score,9.89
episode,520,score,9.89
episode,800,score,9.89
episode,600,score,9.888000000000002
episode,530,score,9.89
episode,810,score,9.89
episode,610,score,9.89
episode,450,score,6.907000000000009
episode,540,score,9.89
episode,820,score,9.888000000000002
episode,620,score,9.886
episode,460,score,9.89
episode,550,score,9.89
episode,830,score,9.888000000000002
episode,630,score,9.89
episode,470,score,8.699000000000002
episode,560,score,9.89
episode,640,score,9.89
episode,840,score,9.89
episode,480,score,9.89
episode,570,score,9.89
episode,650,score,9.89
episode,490,score,9.89
episode,580,score,9.886
episode,660,score,9.89
episode,500,score,9.884
episode,590,score,9.885000000000002
episode,510,score,9.89
episode,600,score,9.89
episode,520,score,9.89
episode,610,score,9.888000000000002
episode,530,score,9.89
episode,620,score,9.888000000000002
episode,850,score,8.09500000000001
episode,540,score,9.888000000000002
episode,630,score,9.89
episode,860,score,9.89
episode,550,score,9.888000000000002
episode,640,score,9.887
episode,670,score,8.10100000000001
episode,870,score,9.886000000000001
episode,560,score,9.732000000000001
episode,680,score,8.504999999999999
episode,880,score,7.315
episode,570,score,9.888000000000002
episode,690,score,9.888000000000002
episode,890,score,9.89
episode,580,score,9.89
episode,700,score,9.89
episode,900,score,9.89
episode,590,score,9.89
episode,710,score,9.89
episode,650,score,8.099000000000007
episode,660,score,9.888000000000002
episode,720,score,9.875
episode,670,score,9.89
episode,730,score,9.89
episode,740,score,9.89
episode,680,score,9.886
episode,690,score,8.695000000000002
episode,750,score,9.89
episode,910,score,8.099000000000009
episode,760,score,9.89
episode,600,score,8.099000000000009
episode,770,score,9.89
episode,610,score,9.888000000000002
episode,780,score,9.888000000000002
episode,620,score,9.888000000000002
episode,790,score,9.89
episode,630,score,9.888000000000002
episode,800,score,9.89
episode,640,score,9.89
episode,700,score,8.10100000000001
episode,810,score,9.89
episode,650,score,9.89
episode,710,score,9.888000000000002
episode,920,score,8.099000000000009
episode,820,score,9.89
episode,660,score,9.89
episode,720,score,9.888000000000002
episode,930,score,9.89
episode,670,score,9.89
episode,730,score,9.889
episode,940,score,9.885000000000002
episode,740,score,9.89
episode,950,score,9.888000000000002
episode,750,score,9.89
episode,760,score,9.89
episode,830,score,8.099000000000009
episode,840,score,9.886000000000001
episode,680,score,8.10100000000001
episode,850,score,9.89
episode,690,score,9.89
episode,960,score,8.10100000000001
episode,970,score,8.686000000000002
episode,770,score,8.10100000000001
episode,780,score,9.89
episode,790,score,9.89
episode,800,score,9.888000000000002
episode,860,score,8.099000000000009
episode,700,score,8.099000000000009
episode,810,score,9.878
episode,870,score,9.88
episode,710,score,9.879999999999999
episode,820,score,9.89
episode,980,score,8.09800000000001
episode,880,score,9.888000000000002
episode,720,score,9.89
episode,830,score,9.89
episode,990,score,9.89
episode,890,score,9.89
episode,730,score,9.89
episode,840,score,9.888000000000002
episode,1000,score,9.889
episode,900,score,9.89
episode,740,score,9.89
episode,850,score,9.89
episode,1010,score,9.89
episode,910,score,9.89
episode,750,score,9.89
episode,1020,score,9.89
episode,920,score,9.89
episode,760,score,9.89
episode,1030,score,9.89
episode,930,score,9.888000000000002
episode,770,score,9.89
episode,1040,score,9.888000000000002
episode,940,score,9.89
episode,780,score,9.89
episode,1050,score,9.886000000000001
episode,950,score,9.89
episode,790,score,9.89
episode,1060,score,9.89
episode,960,score,9.888000000000002
episode,800,score,9.89
episode,860,score,8.093000000000009
episode,1070,score,9.89
episode,970,score,9.886
episode,810,score,9.888000000000002
episode,870,score,9.89
episode,1080,score,9.888000000000002
episode,980,score,9.886000000000001
episode,820,score,9.89
episode,880,score,9.888000000000002
episode,1090,score,9.888000000000002
episode,990,score,9.888000000000002
episode,830,score,9.89
episode,890,score,9.888000000000002
episode,1100,score,9.89
episode,900,score,8.697000000000001
episode,1110,score,9.89
episode,910,score,9.89
episode,1120,score,9.89
episode,920,score,9.89
episode,1130,score,9.89
episode,930,score,9.89
episode,1140,score,9.888000000000002
episode,940,score,9.888000000000002
episode,1150,score,9.888000000000002
episode,1000,score,8.10100000000001
episode,840,score,8.10100000000001
episode,950,score,9.89
episode,1160,score,9.89
episode,1010,score,9.89
episode,850,score,9.888000000000002
episode,960,score,9.888000000000002
episode,1170,score,9.89
episode,1020,score,9.888000000000002
episode,860,score,8.697000000000001
episode,970,score,9.89
episode,1180,score,8.696000000000002
episode,1030,score,9.89
episode,870,score,9.89
episode,980,score,9.89
episode,1040,score,9.89
episode,880,score,9.888000000000002
episode,990,score,9.89
episode,1050,score,8.696000000000002
episode,890,score,9.89
episode,900,score,9.886000000000001
episode,910,score,9.89
episode,920,score,9.89
episode,1190,score,8.099000000000009
episode,1200,score,8.686000000000002
episode,1000,score,6.8950000000000085
episode,1060,score,8.099000000000007
episode,1210,score,9.89
episode,1010,score,9.89
episode,1070,score,8.697000000000001
episode,1020,score,9.889
episode,1080,score,9.89
episode,1090,score,8.696000000000002
episode,1030,score,9.888000000000002
episode,930,score,8.10100000000001
episode,1100,score,8.697000000000001
episode,1040,score,9.888000000000002
episode,940,score,9.89
episode,1110,score,9.886000000000001
episode,1050,score,9.89
episode,950,score,9.89
episode,1060,score,9.89
episode,1220,score,8.10100000000001
episode,1070,score,8.696000000000002
episode,1230,score,9.89
episode,1080,score,9.89
episode,1240,score,9.89
episode,1090,score,9.888000000000002
episode,1250,score,9.888000000000002
episode,1260,score,9.89
episode,1100,score,8.624
episode,1120,score,8.097000000000008
episode,1270,score,9.89
episode,1110,score,9.89
episode,960,score,8.10100000000001
episode,1130,score,9.884
episode,1280,score,9.888000000000002
episode,1120,score,9.89
episode,970,score,9.89
episode,1140,score,9.89
episode,1290,score,9.89
episode,1130,score,8.699000000000002
episode,980,score,9.888000000000002
episode,1150,score,9.89
episode,1300,score,9.888000000000002
episode,990,score,9.888000000000002
episode,1160,score,9.89
episode,1310,score,9.888000000000002
episode,1000,score,9.89
episode,1170,score,9.89
episode,1320,score,9.886
episode,1010,score,9.89
episode,1180,score,9.888000000000002
episode,1330,score,9.89
